,Equity(0 [A]),Equity(1 [AAL]),Equity(3 [AAPL]),Equity(4 [ABBV]),Equity(6 [ABT]),Equity(7 [ACN]),Equity(8 [ADBE]),Equity(17 [AET]),Equity(19 [AGN]),Equity(20 [AIG]),Equity(30 [ALXN]),Equity(31 [AMAT]),Equity(35 [AMGN]),Equity(37 [AMT]),Equity(38 [AMZN]),Equity(41 [ANTM]),Equity(44 [APA]),Equity(45 [APC]),Equity(50 [ATVI]),Equity(52 [AVGO]),Equity(55 [AXP]),Equity(58 [BA]),Equity(59 [BAC]),Equity(60 [BAX]),Equity(62 [BBY]),Equity(66 [BIIB]),Equity(70 [BMY]),Equity(74 [C]),Equity(75 [CA]),Equity(78 [CAT]),Equity(82 [CBS]),Equity(85 [CELG]),Equity(90 [CHK]),Equity(92 [CHTR]),Equity(98 [CMCSA]),Equity(100 [CMG]),Equity(106 [COG]),Equity(109 [COP]),Equity(110 [COST]),Equity(113 [CRM]),Equity(114 [CSCO]),Equity(116 [CSX]),Equity(121 [CVS]),Equity(122 [CVX]),Equity(124 [D]),Equity(125 [DAL]),Equity(126 [DE]),Equity(132 [DIS]),Equity(133 [DISCA]),Equity(147 [EBAY]),Equity(154 [EMR]),Equity(155 [EOG]),Equity(160 [ESRX]),Equity(167 [EXC]),Equity(173 [FB]),Equity(175 [FCX]),Equity(176 [FDX]),Equity(188 [FOXA]),Equity(192 [GE]),Equity(194 [GILD]),Equity(197 [GM]),Equity(198 [GOOG]),Equity(199 [GOOGL]),Equity(204 [GS]),Equity(207 [HAL]),Equity(211 [HCA]),Equity(214 [HD]),Equity(215 [HES]),Equity(220 [HON]),Equity(230 [HUM]),Equity(231 [IBM]),Equity(235 [ILMN]),Equity(238 [INTC]),Equity(244 [ISRG]),Equity(251 [JNJ]),Equity(253 [JPM]),Equity(261 [KMI]),Equity(263 [KO]),Equity(264 [KORS]),Equity(265 [KR]),Equity(268 [L]),Equity(275 [LLY]),Equity(276 [LMT]),Equity(279 [LOW]),Equity(282 [LUV]),Equity(284 [LYB]),Equity(285 [M]),Equity(291 [MAT]),Equity(292 [MCD]),Equity(294 [MCK]),Equity(296 [MDLZ]),Equity(297 [MDT]),Equity(298 [MET]),Equity(299 [MGM]),Equity(305 [MO]),Equity(306 [MON]),Equity(307 [MOS]),Equity(308 [MPC]),Equity(309 [MRK]),Equity(312 [MSFT]),Equity(316 [MU]),Equity(317 [MYL]),Equity(322 [NEM]),Equity(323 [NFLX]),Equity(326 [NKE]),Equity(329 [NOV]),Equity(339 [O]),Equity(342 [ORCL]),Equity(344 [OXY]),Equity(351 [PEP]),Equity(352 [PFE]),Equity(361 [PM]),Equity(367 [PRGO]),Equity(370 [PSX]),Equity(374 [PXD]),Equity(375 [PYPL]),Equity(376 [QCOM]),Equity(381 [REGN]),Equity(395 [SBUX]),Equity(397 [SCHW]),Equity(402 [SLB]),Equity(417 [SWKS]),Equity(422 [T]),Equity(426 [TGT]),Equity(428 [TJX]),Equity(430 [TMO]),Equity(437 [TWX]),Equity(438 [TXN]),Equity(440 [UAA]),Equity(441 [UAL]),Equity(445 [UNH]),Equity(447 [UNP]),Equity(448 [UPS]),Equity(450 [USB]),Equity(451 [UTX]),Equity(452 [V]),Equity(455 [VIAB]),Equity(456 [VLO]),Equity(465 [WBA]),Equity(468 [WFC]),Equity(472 [WMB]),Equity(473 [WMT]),Equity(478 [WYNN]),Equity(483 [XOM])
2015-07-01 00:00:00+00:00,129.439,37.703,119.858,61.427,46.271,92.401,80.945,124.929,300.231,58.484,183.86,18.698,143.311,88.443,437.39,157.331,52.696,75.32,24.259,128.292,74.614,129.439,16.466,37.595,30.388,373.681,62.678,53.796,90.244,75.956,53.895,118.22,10.55,173.59,29.518,606.57,30.484,55.175,126.808,70.54,24.725,30.95,99.175,84.747,107.643,38.146,89.563,110.987,33.29,23.772,50.068,83.865,89.71,28.37,86.91,18.105,165.509,31.443,24.186,107.643,18.157,521.84,543.3,201.495,39.531,90.244,105.05,61.633,96.031,189.331,146.762,220.68,27.639,161.946,90.705,63.193,34.234,35.771,43.11,34.942,51.69,78.436,173.69,63.758,31.783,89.992,18.157,18.698,87.969,220.765,39.398,69.421,45.762,18.157,43.737,101.737,43.053,49.225,52.329,41.39,18.78,69.7,22.649,93.635,52.79,44.603,24.725,38.394,66.434,86.569,30.159,71.425,181.27,74.231,135.919,,56.289,506.51,51.256,32.312,77.66,99.754,69.421,74.743,64.512,129.334,83.568,48.086,84.26,51.69,117.648,89.594,88.544,41.134,103.0,66.42,59.229,57.701,80.942,52.193,47.863,66.271,97.261,73.735
2015-07-02 00:00:00+00:00,128.961,37.926,119.707,61.158,46.168,91.713,80.75,121.644,300.818,58.231,185.22,18.794,141.711,89.289,437.71,155.35,53.354,74.93,24.161,130.318,74.433,128.961,16.285,37.053,30.415,372.64,62.502,53.497,89.876,76.345,53.5,119.52,10.77,171.8,29.561,609.56,30.514,55.625,126.715,70.42,24.707,30.743,99.025,84.553,106.743,37.89,89.712,110.833,33.18,24.332,50.438,83.768,89.24,28.656,87.285,18.105,166.795,31.212,24.295,106.743,18.157,523.4,547.34,200.785,39.864,89.876,104.507,61.906,95.723,183.802,147.298,220.07,27.983,162.096,90.678,62.682,34.279,35.762,43.07,34.885,51.5,79.628,172.886,63.246,31.676,90.518,18.157,18.794,88.346,219.278,39.341,69.168,45.511,18.157,43.639,102.389,42.98,49.445,52.393,41.348,19.07,70.12,23.178,94.044,53.002,45.049,24.707,38.508,66.241,86.697,29.873,71.31,179.918,74.367,137.864,,56.477,511.08,51.589,32.049,77.393,100.656,69.168,74.094,63.919,129.462,83.738,48.142,84.59,51.5,116.151,90.059,88.782,40.64,101.829,66.802,58.853,57.925,80.98,52.037,47.938,66.253,97.704,74.424
2015-07-06 00:00:00+00:00,129.246,38.606,119.29,61.167,46.477,91.723,80.5,113.813,300.026,58.015,186.24,18.468,142.858,89.355,436.04,153.883,52.151,74.539,24.347,127.061,73.843,129.246,16.199,36.801,30.261,372.962,62.521,53.216,91.465,75.232,52.892,118.82,10.42,174.07,29.452,607.17,30.091,54.283,126.241,69.16,24.608,30.574,98.331,83.582,107.319,38.345,88.986,111.537,33.09,24.295,49.896,83.2,88.03,28.558,87.55,17.554,164.476,31.414,23.869,107.319,17.883,522.86,545.62,199.671,38.732,91.465,104.347,60.681,95.602,185.233,146.976,220.51,27.511,159.366,90.457,62.506,33.801,35.698,41.83,35.104,53.85,79.822,173.523,62.819,32.182,87.935,17.883,18.468,87.868,219.591,39.067,68.906,45.308,17.883,44.423,101.774,42.795,50.131,52.284,41.339,18.32,70.75,23.364,94.571,52.987,42.807,24.608,38.451,64.641,86.459,29.765,71.337,181.857,74.45,132.756,,56.477,512.24,51.651,31.708,76.914,97.863,68.906,74.689,64.024,128.909,82.688,47.604,84.58,53.85,116.485,89.668,88.288,40.621,101.643,66.684,57.973,58.48,80.584,51.762,47.547,66.87,98.025,73.878
2015-07-07 00:00:00+00:00,131.665,39.525,118.997,61.472,46.916,92.985,80.59,111.777,300.32,58.353,187.33,18.372,143.681,89.967,436.72,152.674,52.339,76.042,24.573,125.774,73.805,131.665,15.96,35.902,30.688,376.124,63.197,52.656,91.813,75.992,53.557,119.28,11.46,174.92,29.642,620.56,30.003,54.826,130.533,70.26,24.734,30.846,99.804,84.023,106.827,39.008,89.647,112.887,33.8,24.383,49.707,84.794,88.83,29.3,87.22,16.973,166.026,31.52,24.014,106.827,18.646,525.02,550.03,199.835,39.836,91.813,105.36,61.284,96.031,183.41,147.217,221.77,27.383,160.49,91.12,62.014,34.018,36.45,42.42,35.973,54.31,82.022,175.526,63.881,32.553,86.929,18.646,18.372,88.814,223.16,39.559,68.84,45.105,18.646,46.036,101.869,42.325,50.845,52.684,41.255,18.2,71.49,21.944,94.091,53.687,42.912,24.734,38.461,64.903,88.291,30.195,72.426,179.193,75.189,135.729,,56.2,517.61,51.717,31.6,77.568,96.471,68.84,76.058,65.277,129.462,82.679,47.438,84.94,54.31,115.093,91.066,89.056,40.5,102.322,66.342,57.799,57.862,82.339,51.588,47.347,68.032,105.074,74.183
2015-07-08 00:00:00+00:00,130.534,38.198,116.043,60.665,46.019,91.987,79.99,109.199,293.149,57.368,184.66,17.778,140.833,88.885,429.7,151.779,50.234,73.651,24.328,121.238,72.263,130.534,15.539,35.311,30.433,366.556,62.743,51.013,90.413,74.436,52.305,115.91,11.31,172.27,29.253,612.85,29.098,53.64,129.976,69.39,24.4,29.906,97.749,82.515,104.795,38.051,88.418,111.045,32.78,23.994,48.741,82.614,87.59,29.148,85.65,16.235,162.76,31.077,23.488,104.795,17.198,516.83,541.7,195.852,38.942,90.413,104.047,60.644,94.285,182.194,145.576,213.9,27.017,159.549,90.061,60.742,33.621,36.097,41.68,35.858,52.82,80.654,175.425,63.085,31.53,84.658,17.198,17.778,88.043,219.533,39.209,68.269,44.117,17.198,45.457,100.149,41.551,49.408,52.102,41.199,17.63,68.96,22.052,93.507,52.712,41.952,24.4,38.087,63.451,87.567,29.944,71.662,176.627,71.674,134.532,,55.403,509.3,50.78,30.761,76.389,91.776,68.269,75.184,64.483,126.744,81.202,45.881,84.39,52.82,113.262,89.305,87.22,39.755,101.002,65.324,56.076,57.263,81.075,50.671,46.615,67.359,98.27,73.377
2015-07-09 00:00:00+00:00,131.343,38.548,113.676,60.943,45.963,92.109,80.47,109.199,297.483,57.931,188.16,17.749,139.908,88.8,434.39,151.008,50.582,74.247,24.646,118.048,72.653,131.343,15.759,35.815,30.57,368.04,62.882,51.893,91.009,73.911,52.276,116.87,11.68,172.65,29.404,627.16,29.088,53.925,129.558,69.96,24.327,30.009,99.166,82.709,105.185,38.411,88.027,111.44,32.53,24.301,48.542,83.406,87.91,29.058,85.88,16.511,163.462,31.328,23.606,105.185,17.462,520.679,544.65,196.571,39.293,91.009,104.403,60.908,94.481,182.488,146.191,217.17,26.495,160.49,90.641,61.373,33.801,36.151,41.99,36.059,53.26,80.867,177.345,63.549,31.686,86.653,17.462,17.749,88.64,221.86,39.057,68.494,44.587,17.462,45.385,100.65,41.192,48.868,52.129,41.46,17.15,70.35,22.12,95.727,52.794,42.351,24.327,38.48,63.958,86.633,30.311,71.372,176.323,72.541,138.343,,55.358,509.03,51.408,31.395,76.969,90.73,68.494,74.788,64.751,126.368,82.414,44.566,84.49,53.26,113.796,89.677,87.457,40.025,101.234,65.637,56.25,57.379,84.51,50.9,46.981,67.101,99.271,73.046
2015-07-10 00:00:00+00:00,132.889,40.044,116.715,62.073,46.654,93.08,80.59,111.07,305.338,58.737,192.53,17.989,142.488,89.769,443.51,152.103,49.745,73.886,24.877,122.933,73.576,132.889,15.969,36.385,30.806,357.846,64.16,52.714,92.329,74.327,52.854,118.84,11.37,177.39,29.964,639.42,28.813,54.348,132.596,71.14,24.662,30.226,100.798,83.265,105.537,40.22,88.614,112.25,33.38,24.537,48.605,82.663,89.75,29.282,87.95,16.471,164.193,31.93,23.833,105.537,17.765,530.13,556.11,198.856,39.312,92.329,106.016,60.615,95.63,183.557,148.957,219.45,26.714,162.623,91.682,62.246,34.333,36.577,42.49,36.426,55.51,81.616,179.246,64.336,32.962,87.606,17.765,17.989,89.705,224.461,39.209,69.693,45.349,17.765,45.706,102.823,41.496,49.884,52.647,41.544,17.57,71.22,22.052,97.228,53.315,42.741,24.662,38.652,64.124,87.512,30.759,72.18,177.156,74.404,134.153,,56.137,526.01,51.903,32.03,77.347,96.192,69.693,75.572,65.191,129.146,83.871,45.4,86.24,55.51,116.476,91.14,88.562,40.472,102.405,66.978,56.653,58.936,87.869,51.432,48.18,67.414,98.044,73.601
2015-07-13 00:00:00+00:00,134.857,41.22,118.968,62.835,46.682,94.748,81.44,110.508,311.423,59.45,199.11,18.506,144.023,90.033,455.57,148.979,50.046,73.876,25.392,122.308,74.737,134.857,16.275,36.376,31.196,360.611,64.521,53.661,94.157,75.675,53.519,120.89,10.9,178.54,30.215,658.0,29.236,54.164,133.841,71.05,25.123,30.009,102.412,83.433,106.289,41.082,89.638,113.802,33.53,24.97,49.03,82.34,91.09,29.237,90.1,16.806,166.64,32.475,24.014,106.289,18.45,546.55,571.73,201.668,39.826,94.157,107.703,60.276,96.9,181.449,151.125,221.47,27.227,165.846,92.364,63.211,34.423,36.821,44.06,36.717,56.39,82.106,182.652,64.763,33.059,88.559,18.45,18.506,90.422,226.289,39.389,70.443,45.867,18.45,45.724,102.7,41.791,53.811,52.575,42.41,17.61,71.06,22.032,101.087,54.227,43.415,25.123,39.074,64.247,89.042,31.171,72.373,180.251,76.166,136.238,,56.763,536.21,52.978,32.654,77.651,96.471,70.443,75.743,66.177,132.764,85.063,45.696,89.35,56.39,116.762,90.451,89.293,40.836,103.706,68.055,57.295,59.849,89.162,52.037,48.463,68.115,101.809,73.78
2015-07-14 00:00:00+00:00,135.896,40.87,118.921,63.043,47.133,94.927,81.89,112.427,314.142,59.629,205.0,18.104,147.314,89.826,465.57,152.331,51.108,74.53,25.564,125.262,75.156,135.896,16.38,36.501,31.396,368.879,64.892,54.018,94.067,76.417,53.384,122.85,11.38,177.08,29.988,655.46,29.403,54.715,133.72,71.79,25.34,30.169,103.031,84.27,108.896,41.357,89.759,113.61,34.01,25.017,48.939,83.337,91.36,29.3,89.68,16.995,166.903,32.466,24.186,108.896,18.519,561.1,584.18,203.626,40.482,94.067,108.134,60.832,97.189,182.469,150.438,229.26,27.154,163.983,91.912,64.093,34.27,37.283,43.48,36.455,55.73,82.05,183.732,64.848,32.991,90.046,18.519,18.104,90.743,228.636,39.654,71.118,45.932,18.519,45.742,101.869,42.132,53.821,52.865,42.484,19.61,71.42,21.69,100.371,54.193,43.244,25.34,39.055,64.973,88.959,31.403,72.637,182.376,76.257,136.707,,57.22,542.9,53.025,32.947,78.572,97.949,71.118,75.743,66.148,135.038,85.158,46.095,88.8,55.73,119.193,90.181,89.394,40.882,103.641,68.623,56.571,59.348,89.021,52.505,48.296,68.032,101.215,74.398
2015-07-15 00:00:00+00:00,135.105,40.365,120.067,62.997,46.297,94.182,82.12,112.164,313.164,60.06,203.8,17.797,148.359,90.268,461.19,151.979,50.253,73.388,25.274,124.713,74.747,135.105,16.906,36.472,31.25,369.202,64.169,54.55,93.472,76.146,53.355,131.39,11.29,181.0,30.23,661.19,28.921,53.695,133.441,71.36,25.412,30.48,103.106,83.115,108.924,41.67,89.871,114.043,33.92,24.958,48.289,81.565,90.79,29.371,89.76,16.3,164.846,32.726,24.286,108.924,18.147,560.22,583.96,204.394,39.065,93.472,108.34,59.4,96.965,183.782,150.367,229.08,27.191,163.493,92.502,64.233,33.874,37.247,42.95,36.579,55.5,79.85,184.065,64.735,33.05,89.316,18.147,17.797,91.01,229.232,39.142,71.174,46.572,18.147,45.635,101.415,41.874,52.649,52.893,42.615,18.89,70.06,21.347,98.13,53.981,41.534,25.412,39.064,63.932,88.245,31.314,72.628,182.856,74.66,132.277,,57.166,543.38,52.635,32.83,77.043,96.864,71.174,76.067,65.756,133.714,85.622,45.844,88.28,55.5,120.013,90.358,88.763,42.42,103.4,68.544,56.149,58.345,88.662,52.991,47.847,67.903,97.591,74.084
2015-07-16 00:00:00+00:00,136.577,40.219,121.667,63.214,46.729,95.596,82.52,109.668,310.464,60.182,204.26,17.126,150.754,92.027,475.48,150.074,49.492,72.89,25.358,127.535,75.109,136.577,17.165,36.54,31.686,372.133,64.262,56.608,93.094,76.48,53.432,134.72,11.58,183.13,30.5,658.46,29.019,53.263,134.092,72.42,25.602,30.263,103.706,83.327,110.279,42.124,90.625,114.786,34.8,25.804,48.19,80.732,91.07,30.033,90.85,16.19,165.197,33.035,24.531,110.279,18.294,579.85,601.78,202.685,38.247,93.094,107.544,59.052,96.713,182.743,152.571,230.86,27.383,163.336,93.137,64.576,33.711,37.564,41.25,36.827,54.98,80.58,186.105,64.697,33.683,89.716,18.294,17.126,89.898,229.799,39.739,71.97,46.759,18.294,47.131,101.888,41.708,53.537,53.438,43.453,19.61,68.44,20.936,115.81,54.193,41.315,25.602,39.227,63.416,88.749,31.421,74.93,182.984,75.974,129.773,,57.766,551.53,53.016,33.913,77.282,98.276,71.97,76.562,66.378,135.108,86.123,45.724,85.35,54.98,119.126,89.482,89.037,42.727,103.409,69.083,56.644,60.377,90.682,53.349,48.238,68.069,97.95,74.219
2015-07-17 00:00:00+00:00,135.059,40.229,122.718,63.214,46.851,94.682,82.1,109.678,309.329,60.079,204.3,17.03,150.967,91.209,483.01,151.017,47.584,72.1,25.318,126.55,75.394,135.059,17.308,36.143,29.852,372.99,64.179,56.762,92.598,75.932,52.709,134.52,10.94,185.67,30.476,661.95,28.527,52.574,134.417,72.81,25.476,30.273,103.331,82.154,109.731,42.57,90.29,114.583,33.31,26.079,47.486,78.871,91.24,29.944,94.97,15.773,165.918,32.784,24.713,109.731,18.059,672.93,699.62,203.914,38.038,92.598,107.3,57.864,98.553,183.743,153.918,239.76,26.989,163.269,92.189,64.251,33.252,37.355,40.52,36.951,55.39,80.765,185.698,64.033,33.868,86.822,18.059,17.03,89.568,229.252,39.663,72.073,46.588,18.059,47.408,101.188,41.699,53.628,53.438,43.416,20.12,68.47,20.26,114.77,54.415,40.859,25.476,38.691,62.909,88.639,31.394,75.404,182.053,76.002,128.067,,57.578,551.98,52.968,33.942,77.116,98.794,72.073,76.274,65.775,134.208,84.874,45.724,87.22,55.39,118.097,90.768,89.147,42.718,102.926,69.386,55.718,60.807,90.361,53.138,47.997,67.663,95.977,73.95
2015-07-20 00:00:00+00:00,134.949,39.403,125.037,63.946,47.002,94.908,82.09,108.396,310.836,60.069,204.46,17.03,151.956,91.312,488.1,149.113,45.921,70.87,25.75,127.478,75.47,134.949,17.327,36.434,29.843,376.926,64.809,56.859,92.528,75.102,52.122,135.23,10.27,187.51,30.5,678.0,28.213,51.995,134.751,72.77,25.34,30.103,104.119,81.969,109.675,41.764,89.591,115.277,32.64,28.57,47.621,76.353,91.89,29.854,97.91,14.949,165.899,32.639,24.622,109.675,18.069,663.02,692.84,203.846,38.732,92.528,106.306,56.15,99.328,182.488,154.551,240.02,26.65,165.87,92.456,64.298,32.72,37.473,39.92,37.38,55.35,81.227,189.344,63.511,33.43,85.691,18.069,17.03,89.558,229.34,39.587,72.158,46.475,18.069,47.844,101.113,41.413,52.667,53.601,43.695,18.89,66.98,17.782,110.55,54.574,40.973,25.34,38.24,61.457,89.124,31.547,75.211,183.797,75.171,124.275,40.47,57.086,561.17,53.463,34.137,76.941,99.015,72.158,75.86,66.119,134.623,84.571,46.4,88.95,55.35,116.952,91.597,89.138,42.708,102.684,71.168,55.049,59.581,90.266,53.238,46.557,67.396,94.383,73.189
2015-07-21 00:00:00+00:00,133.367,39.743,123.787,63.711,46.72,94.597,81.19,108.347,310.102,60.032,204.88,17.088,151.364,91.209,488.0,148.341,44.891,71.602,25.593,127.355,75.137,133.367,17.289,36.618,29.716,377.451,63.79,57.1,91.644,75.074,52.131,136.24,9.29,185.27,30.476,673.07,27.967,51.921,134.658,73.83,25.168,29.972,103.584,82.815,109.286,42.295,88.93,115.017,31.82,28.6,47.079,75.765,93.42,29.309,98.39,15.614,166.24,32.321,24.359,109.286,18.088,662.3,695.35,202.992,39.817,91.644,106.728,55.754,98.422,182.184,145.495,237.54,26.302,168.363,92.428,64.149,32.305,37.301,40.58,37.18,55.97,79.101,187.517,63.216,33.819,85.54,18.088,17.088,89.402,227.326,39.834,71.727,46.58,18.088,47.701,100.517,41.321,52.319,53.301,44.03,18.88,67.21,18.35,112.51,54.507,41.258,25.168,37.896,61.422,88.776,31.457,75.15,183.238,74.851,123.298,39.35,58.294,560.0,53.453,34.078,77.66,99.812,71.727,74.103,65.574,134.92,83.984,46.53,88.34,55.97,115.245,92.072,89.476,42.615,95.462,70.502,54.755,59.357,90.276,53.147,45.525,67.064,95.704,73.1
2015-07-22 00:00:00+00:00,134.719,40.258,118.552,63.729,47.865,96.425,80.73,110.61,308.488,60.538,206.16,16.762,151.873,90.823,488.27,147.694,44.693,70.909,25.456,122.696,75.175,134.719,17.643,36.482,29.998,361.081,64.253,58.298,92.627,72.828,52.16,138.26,9.05,186.06,30.585,725.82,27.446,51.315,135.996,73.87,24.888,29.699,104.45,82.471,108.97,42.835,88.288,115.036,32.43,28.45,46.736,74.55,94.08,29.309,97.04,14.959,164.232,32.495,24.159,108.97,18.127,662.1,695.1,204.672,39.512,92.627,107.703,55.585,97.806,182.429,143.068,217.49,26.197,183.293,92.281,65.059,31.872,37.038,40.13,37.228,57.07,79.85,187.185,64.216,34.219,85.228,18.127,16.762,89.641,229.907,40.004,71.989,46.459,18.127,48.067,99.554,40.722,52.246,52.811,42.41,18.0,67.9,18.135,111.5,55.038,39.814,24.888,37.752,60.766,88.996,31.224,75.132,185.178,74.714,124.714,38.39,57.444,556.53,53.919,34.391,78.544,95.655,71.989,74.59,65.651,138.469,83.956,45.668,89.37,57.07,115.007,91.01,88.809,42.811,94.384,70.453,53.545,59.67,91.201,53.67,44.559,67.451,95.543,73.216
2015-07-23 00:00:00+00:00,134.388,41.405,118.495,63.693,48.072,96.51,80.64,108.833,308.097,60.163,207.84,16.982,151.734,92.196,482.18,147.799,44.721,70.792,25.446,124.95,73.291,134.388,17.384,36.734,29.834,354.915,63.206,57.844,92.677,70.198,51.794,139.01,8.71,183.76,29.623,725.94,27.141,50.35,135.272,72.21,25.322,29.021,103.707,81.969,109.174,42.778,86.835,114.525,32.15,28.43,46.519,74.775,93.06,27.932,95.44,13.548,162.634,32.051,23.823,109.174,18.284,644.28,674.73,202.56,40.264,92.677,107.412,55.848,97.413,181.086,144.3,219.94,26.188,185.733,92.299,64.65,31.503,36.984,39.81,36.903,56.67,80.201,187.221,64.464,35.544,83.527,18.284,16.982,89.191,224.382,39.881,71.97,45.989,18.284,47.942,98.325,40.501,51.568,52.756,42.941,18.7,66.56,17.234,110.1,54.994,40.774,25.322,37.35,60.958,88.721,31.135,75.053,185.824,74.313,125.493,37.01,55.287,556.61,53.796,34.108,79.244,98.996,71.97,73.536,65.296,139.003,82.981,46.789,95.93,56.67,113.787,85.829,87.786,42.541,94.003,70.238,53.38,58.82,90.106,53.385,44.06,66.852,98.421,72.634
2015-07-24 00:00:00+00:00,132.502,38.509,117.87,61.489,47.931,95.332,80.98,106.842,301.503,59.694,200.99,16.647,146.639,91.058,529.42,143.656,42.577,69.884,25.681,121.646,72.234,132.502,17.117,36.414,29.471,276.549,61.113,56.714,92.19,69.486,51.11,134.9,8.28,184.33,29.48,728.79,26.059,48.533,134.705,73.92,25.675,28.984,103.989,79.905,104.693,41.774,86.053,114.631,31.8,28.23,45.761,73.639,92.29,27.637,96.95,12.207,159.953,32.466,23.361,104.693,17.726,623.56,654.77,199.009,39.683,92.19,106.475,55.104,95.966,178.175,142.533,221.1,25.698,182.026,91.332,63.973,31.413,36.622,39.33,36.607,56.49,78.316,185.569,63.969,34.102,80.473,17.726,16.647,88.281,221.625,39.796,71.23,45.503,17.726,47.915,97.201,39.515,51.559,52.157,42.782,18.34,65.94,17.43,109.34,54.507,40.109,25.675,37.35,59.847,88.089,30.669,74.368,182.68,72.158,123.228,37.0,55.162,541.85,54.49,33.961,76.37,93.802,71.23,72.239,64.531,136.373,82.688,45.418,96.05,56.49,112.461,86.286,86.544,42.187,92.302,73.224,51.712,58.802,89.757,52.991,43.81,65.994,96.657,71.56
2015-07-27 00:00:00+00:00,129.715,39.005,116.232,62.627,47.593,94.597,79.93,107.065,319.865,59.319,198.1,16.657,153.066,90.767,531.41,144.266,42.039,68.303,25.122,118.019,71.302,129.715,16.897,36.472,29.108,285.213,59.557,55.999,91.396,68.774,50.753,132.56,8.37,181.88,28.978,731.44,26.0,47.191,134.017,72.46,25.503,28.711,103.312,78.617,102.568,41.613,84.964,113.995,31.54,28.0,45.562,71.709,91.1,27.386,94.17,11.293,160.567,31.993,23.542,102.568,17.315,627.26,658.27,196.773,38.98,91.396,105.988,54.341,94.911,180.283,141.926,217.27,25.963,181.383,90.53,63.137,31.746,36.712,39.07,36.455,56.81,77.789,185.689,63.835,34.19,80.01,17.315,16.657,88.226,219.767,39.796,70.902,45.057,17.315,48.058,95.878,38.963,49.857,51.775,42.233,18.12,56.37,16.862,106.43,53.899,39.567,25.503,36.881,59.27,87.613,30.741,75.141,189.635,70.049,121.133,36.39,55.466,540.03,54.195,33.249,75.32,89.751,70.902,71.591,64.435,135.463,81.893,45.418,96.43,56.81,112.404,86.081,86.882,41.739,91.893,72.304,51.694,57.621,89.068,52.817,43.186,65.81,93.637,70.951
2015-07-28 00:00:00+00:00,130.433,40.006,116.81,64.334,47.828,95.822,80.59,109.085,332.112,59.713,203.55,16.887,159.723,90.955,526.03,146.837,43.89,71.094,25.22,121.589,71.483,130.433,17.098,36.85,29.171,294.891,59.89,56.395,91.654,71.02,50.83,135.42,9.0,184.67,29.594,730.78,26.354,48.672,134.296,73.79,25.503,29.238,105.072,81.492,104.915,42.541,86.1,114.198,31.31,28.33,46.772,75.295,92.38,27.717,95.29,12.247,165.139,32.437,23.678,104.915,17.628,628.0,659.66,197.944,39.874,91.654,107.647,56.197,97.301,180.881,142.801,217.82,26.522,180.086,91.212,63.174,32.062,36.721,39.42,36.951,58.42,79.203,187.96,64.559,35.135,82.334,17.628,16.887,89.411,221.703,40.525,72.598,45.6,17.628,49.216,96.029,39.396,49.902,52.257,42.224,19.75,56.35,17.273,106.9,54.738,40.783,25.503,37.618,60.897,88.025,31.645,75.202,188.136,71.811,126.51,37.6,56.468,552.45,54.347,33.639,76.002,91.853,72.598,72.527,64.933,137.075,83.048,46.391,97.85,58.42,115.875,90.022,91.284,41.674,91.986,73.165,51.969,58.238,90.804,52.642,44.201,66.474,92.486,73.834
2015-07-29 00:00:00+00:00,132.576,39.578,116.441,63.919,47.941,96.538,80.25,109.367,330.635,60.538,198.76,16.82,158.549,90.616,529.0,147.856,44.193,74.442,25.485,121.74,72.044,132.576,17.365,37.246,29.162,288.817,60.103,56.926,92.915,70.609,50.695,132.14,9.15,184.35,29.627,738.42,25.961,49.287,135.067,73.88,25.675,29.623,106.775,82.242,107.365,41.85,87.18,115.528,31.61,28.75,47.142,76.167,91.29,27.842,96.99,12.416,167.536,32.803,23.823,107.365,17.834,631.93,661.43,198.52,41.177,92.915,109.081,56.564,98.553,180.773,143.729,217.19,26.568,180.096,91.866,64.0,32.206,36.758,40.11,37.027,57.21,78.658,192.132,65.454,34.609,83.492,17.834,16.82,90.22,221.811,40.809,72.982,46.37,17.834,48.459,96.388,39.359,51.092,53.183,43.108,19.87,57.24,17.303,107.08,55.438,41.696,25.675,38.106,61.981,88.41,32.012,75.071,188.88,73.071,130.262,37.95,56.531,546.27,54.699,33.971,77.282,91.383,72.982,73.707,66.464,138.034,83.379,46.595,98.82,57.21,115.875,91.802,92.152,41.935,92.349,74.408,51.886,59.106,91.144,53.156,44.95,66.594,90.618,74.424
